phone	retailer_type	retailer_name		distribution_route	area	city
201223827765	Restaurant	دكتور موود		مصر الجديدة	مصر الجديدة	القاهرة
201223827765	Restaurant	دكتور موود				
201223827765	Restaurant	دكتور موود		مصر الجديدة		
201223827765	Restaurant	دكتور موود		مصر الجديدة	مصر الجديدة	
201223889961	Cafe	كافيه cairoke		ابو راضي وامتداد شكر	ابو راضي وامتداد شكر	المحلة الكبرى
201223889961	Cafe	كافيه cairoke				
201223889961	Cafe	كافيه cairoke		ابو راضي وامتداد شكر		
201223889961	Cafe	كافيه cairoke		ابو راضي وامتداد شكر	ابو راضي وامتداد شكر	
201223914611	School	مكتبة ضياء		6 اكتوبر	6 اكتوبر	الجيزه
201223914611	School	مكتبة ضياء				
201223914611	School	مكتبة ضياء		6 اكتوبر		
201223914611	School	مكتبة ضياء		6 اكتوبر	6 اكتوبر	
201223938088	Restaurant	salman's burger		العبور	العبور	القاهرة
201223938088	Restaurant	salman's burger				
201223938088	Restaurant	salman's burger		العبور		
201223938088	Restaurant	salman's burger		العبور	العبور	
201223959866	Cafe	انتخه		وسط البلد	وسط البلد 	القاهرة
201223959866	Cafe	انتخه				
201223959866	Cafe	انتخه		وسط البلد		
201223959866	Cafe	انتخه		وسط البلد	وسط البلد 	
201223961343	Restaurant	bravo		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201223961343	Restaurant	bravo		مدينة نصر	مدينة نصر‎‎‎‎	القاهرة
201223961343	Restaurant	bravo				
201223961343	Restaurant	bravo		حي مدينه نصر‎‎‎‎		
201223961343	Restaurant	bravo		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201223961343	Restaurant	bravo		مدينة نصر		
201223961343	Restaurant	bravo		مدينة نصر	مدينة نصر‎‎‎‎	
201224212468	Cafe	فينا كافيه		سموحة	سموحة	الإسكندرية
201224212468	Cafe	فينا كافيه				
201224212468	Cafe	فينا كافيه		سموحة		
201224212468	Cafe	فينا كافيه		سموحة	سموحة	
201224214074	Cafe	العهد الجديد		شبرا مصر	الشرابية	القاهرة
201224214074	Cafe	العهد الجديد		شبرا مصر	حي بولاق	القاهرة
201224214074	Cafe	العهد الجديد		شبرا مصر	شبرا مصر	القاهرة
201224214074	Cafe	العهد الجديد				
201224214074	Cafe	العهد الجديد		شبرا مصر		
201224214074	Cafe	العهد الجديد		شبرا مصر	الشرابية	
201224214074	Cafe	العهد الجديد		شبرا مصر	حي بولاق	
201224214074	Cafe	العهد الجديد		شبرا مصر	شبرا مصر	
201224220230	Cafe	cafe ps		مصر الجديدة	مصر الجديدة	القاهرة
201224220230	Cafe	cafe ps				
201224220230	Cafe	cafe ps		مصر الجديدة		
201224220230	Cafe	cafe ps		مصر الجديدة	مصر الجديدة	
201224434614	Mosque/Church	كانتين		أبيس	أبيس	الإسكندرية
201224434614	Mosque/Church	كانتين		ابيس	أبيس	الإسكندرية
201224434614	Mosque/Church	كانتين				
201224434614	Mosque/Church	كانتين		أبيس		
201224434614	Mosque/Church	كانتين		أبيس	أبيس	
201224434614	Mosque/Church	كانتين		ابيس		
201224434614	Mosque/Church	كانتين		ابيس	أبيس	
201224451448	Restaurant	مطعم بابريكا 		مصر الجديدة	مصر الجديدة	القاهرة
201224451448	Restaurant	مطعم بابريكا 				
201224451448	Restaurant	مطعم بابريكا 		مصر الجديدة		
201224451448	Restaurant	مطعم بابريكا 		مصر الجديدة	مصر الجديدة	
201224455765	Cafe	lusail cafe		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201224455765	Cafe	lusail cafe				
201224455765	Cafe	lusail cafe		حي مدينه نصر‎‎‎‎		
201224455765	Cafe	lusail cafe		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201224477747	Restaurant	جدو على		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201224477747	Restaurant	جدو على				
201224477747	Restaurant	جدو على		حي مدينه نصر‎‎‎‎		
201224477747	Restaurant	جدو على		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201224487338	Restaurant	مخبز وحلواني ابوربيع		الظاهرية	الظاهرية	الإسكندرية
201224487338	Restaurant	مخبز وحلواني ابوربيع				
201224487338	Restaurant	مخبز وحلواني ابوربيع		الظاهرية		
201224487338	Restaurant	مخبز وحلواني ابوربيع		الظاهرية	الظاهرية	
201224487369	Restaurant	فرنه السنابل		الزيتون	الزيتون	القاهرة
201224487369	Restaurant	فرنه السنابل				
201224487369	Restaurant	فرنه السنابل		الزيتون		
201224487369	Restaurant	فرنه السنابل		الزيتون	الزيتون	
201224710047	Restaurant	كريب رول		فيصل	فيصل	الجيزه
201224710047	Restaurant	كريب رول				
201224710047	Restaurant	كريب رول		فيصل		
201224710047	Restaurant	كريب رول		فيصل	فيصل	
201224778520	Cafe	سنتر الطيران		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201224778520	Cafe	سنتر الطيران				
201224778520	Cafe	سنتر الطيران		حي مدينه نصر‎‎‎‎		
201224778520	Cafe	سنتر الطيران		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201224785478	Restaurant	شبعها		6 اكتوبر	6 اكتوبر	الجيزه
201224785478	Restaurant	شبعها				
201224785478	Restaurant	شبعها		6 اكتوبر		
201224785478	Restaurant	شبعها		6 اكتوبر	6 اكتوبر	
201224819023	Restaurant	كوي		سيدي جابر - رشدي	سيدي جابر - رشدي	الإسكندرية
201224819023	Restaurant	كوي		سيدي جابر - رشدي +	سيدي جابر - رشدي	الإسكندرية
201224819023	Restaurant	كوي				
201224819023	Restaurant	كوي		سيدي جابر - رشدي		
201224819023	Restaurant	كوي		سيدي جابر - رشدي	سيدي جابر - رشدي	
201224819023	Restaurant	كوي		سيدي جابر - رشدي +		
201224819023	Restaurant	كوي		سيدي جابر - رشدي +	سيدي جابر - رشدي	
201224849210	Cafe	كفي شب		المقطم	المقطم	القاهرة
201224849210	Cafe	كفي شب				
201224849210	Cafe	كفي شب		المقطم		
201224849210	Cafe	كفي شب		المقطم	المقطم	
201224851994	Sports Club	نادى الفتح		ابو قير	ابو قير	الإسكندرية
201224851994	Sports Club	نادى الفتح				
201224851994	Sports Club	نادى الفتح		ابو قير		
201224851994	Sports Club	نادى الفتح		ابو قير	ابو قير	
201224880011	Cafe	جاردن كافيه للسيدات		ميامي	ميامي	الإسكندرية
201224880011	Cafe	جاردن كافيه للسيدات				
201224880011	Cafe	جاردن كافيه للسيدات		ميامي		
201224880011	Cafe	جاردن كافيه للسيدات		ميامي	ميامي	
201224979155	Mosque/Church	كانتين في كنيسة		تلة 	تلة 	المنيا
201224979155	Mosque/Church	كانتين في كنيسة				
201224979155	Mosque/Church	كانتين في كنيسة		تلة 		
201224979155	Mosque/Church	كانتين في كنيسة		تلة 	تلة 	
201224986065	Cafe	coffe zone		مصر الجديدة	الزيتون	القاهرة
201224986065	Cafe	coffe zone		مصر الجديدة	عين شمس	القاهرة
201224986065	Cafe	coffe zone		مصر الجديدة	مدينة المستقبل	القاهرة
201224986065	Cafe	coffe zone		مصر الجديدة	مصر الجديدة	القاهرة
201224986065	Cafe	coffe zone				
201224986065	Cafe	coffe zone		مصر الجديدة		
201224986065	Cafe	coffe zone		مصر الجديدة	الزيتون	
201224986065	Cafe	coffe zone		مصر الجديدة	عين شمس	
201224986065	Cafe	coffe zone		مصر الجديدة	مدينة المستقبل	
201224986065	Cafe	coffe zone		مصر الجديدة	مصر الجديدة	
201224998442	Cafe	كانى دونتس		الابراهميه - كامب شيزار	الابراهيمية - كامب شيزار	الإسكندرية
201224998442	Cafe	كانى دونتس				
201224998442	Cafe	كانى دونتس		الابراهميه - كامب شيزار		
201224998442	Cafe	كانى دونتس		الابراهميه - كامب شيزار	الابراهيمية - كامب شيزار	
201225020194	Restaurant	b.star.mart		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201225020194	Restaurant	b.star.mart		مدينة نصر	مدينة نصر‎‎‎‎	القاهرة
201225020194	Restaurant	b.star.mart				
201225020194	Restaurant	b.star.mart		حي مدينه نصر‎‎‎‎		
201225020194	Restaurant	b.star.mart		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
201225020194	Restaurant	b.star.mart		مدينة نصر		
201225020194	Restaurant	b.star.mart		مدينة نصر	مدينة نصر‎‎‎‎	
201225084742	Cafe	سيد البلد 		محطة الرمل	محطة الرمل	الإسكندرية
201225084742	Cafe	سيد البلد 				
201225084742	Cafe	سيد البلد 		محطة الرمل		
201225084742	Cafe	سيد البلد 		محطة الرمل	محطة الرمل	
201225088859	Cafe	قهوه بلدي		جليم	جليم	الإسكندرية
201225088859	Cafe	قهوه بلدي				
201225088859	Cafe	قهوه بلدي		جليم		
201225088859	Cafe	قهوه بلدي		جليم	جليم	
201225141174	Restaurant	7 pillars		المقطم	المقطم	القاهرة
201225141174	Restaurant	7 pillars				
201225141174	Restaurant	7 pillars		المقطم		
201225141174	Restaurant	7 pillars		المقطم	المقطم	
201225229668	Cafe	Pop&co		شبرا مصر	امبابة	الجيزه
201225229668	Cafe	Pop&co		شبرا مصر	شبرا مصر	القاهرة
201225229668	Cafe	Pop&co				
201225229668	Cafe	Pop&co		شبرا مصر		
201225229668	Cafe	Pop&co		شبرا مصر	امبابة	
201225229668	Cafe	Pop&co		شبرا مصر	شبرا مصر	
201225311586	Wedding Hall	قاعة رويال للأفراح و الحفلات		المقطم	المقطم	القاهرة
201225311586	Wedding Hall	قاعة رويال للأفراح و الحفلات				
201225311586	Wedding Hall	قاعة رويال للأفراح و الحفلات		المقطم		
201225311586	Wedding Hall	قاعة رويال للأفراح و الحفلات		المقطم	المقطم	
201225356279	Restaurant	صن يارد		مصر الجديدة	مصر الجديدة	القاهرة
201225356279	Restaurant	صن يارد				
201225356279	Restaurant	صن يارد		مصر الجديدة		
201225356279	Restaurant	صن يارد		مصر الجديدة	مصر الجديدة	
201225384127	Cafe	ahwitna cafe		سموحة	سموحة	الإسكندرية
201225384127	Cafe	ahwitna cafe				
201225384127	Cafe	ahwitna cafe		سموحة		
201225384127	Cafe	ahwitna cafe		سموحة	سموحة	
201225392100	Restaurant	حضر موت الزهراء		المعادي‎	البساتين	القاهرة
201225392100	Restaurant	حضر موت الزهراء		المعادي‎	المعادي	القاهرة
201225392100	Restaurant	حضر موت الزهراء				
201225392100	Restaurant	حضر موت الزهراء		المعادي‎		
201225392100	Restaurant	حضر موت الزهراء		المعادي‎	البساتين	
201225392100	Restaurant	حضر موت الزهراء		المعادي‎	المعادي	
201225561326	Restaurant	بيت العائلة المقدسة		اللبان-ميناء البصل	اللبان - ميناء البصل	الإسكندرية
201225561326	Restaurant	بيت العائلة المقدسة		اللبان - مينا البصل 	اللبان - ميناء البصل	الإسكندرية
201225561326	Restaurant	بيت العائلة المقدسة		اللبان - ميناء البصل	اللبان - ميناء البصل	الإسكندرية
201225561326	Restaurant	بيت العائلة المقدسة				
201225561326	Restaurant	بيت العائلة المقدسة		اللبان-ميناء البصل		
201225561326	Restaurant	بيت العائلة المقدسة		اللبان-ميناء البصل	اللبان - ميناء البصل	
201225561326	Restaurant	بيت العائلة المقدسة		اللبان - مينا البصل 		
201225561326	Restaurant	بيت العائلة المقدسة		اللبان - مينا البصل 	اللبان - ميناء البصل	
201225561326	Restaurant	بيت العائلة المقدسة		اللبان - ميناء البصل		
201225561326	Restaurant	بيت العائلة المقدسة		اللبان - ميناء البصل	اللبان - ميناء البصل	
201225670109	Restaurant	باندا اند واك		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	القاهرة
201225670109	Restaurant	باندا اند واك				
201225670109	Restaurant	باندا اند واك		حي مدينه نصر‎‎‎‎		
201225670109	Restaurant	باندا اند واك		حي مدينه نصر‎‎‎‎	مدينة نصر‎‎‎‎	
